population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1993,4387387.997239962,4786954.742580032,3986805.725889201
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1993,4192380.235878208,4574187.299017298,3809602.78416648
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1993,8579768.233118169,9361142.04159733,7796408.510055682
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1994,4480132.526769524,4950537.064260044,4026469.0694532497
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1994,4281525.277005387,4731076.468995673,3847973.0219889786
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1994,8761657.80377491,9681613.533255717,7874442.091442226
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1995,4563615.615912047,4978566.06018204,4117952.985065209
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1995,4358449.235459314,4754744.760497876,3932822.251031749
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1995,8922064.851371361,9733310.820679916,8050775.236096957
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1996,4639572.789085774,5034226.8944719145,4249919.6146547925
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1996,4424892.608953962,4801285.460926131,4053269.287157808
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1996,9064465.398039736,9835512.355398048,8303188.901812601
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1997,4709759.6484041,5100441.944728008,4317938.797994793
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1997,4483106.694133925,4854987.7557339175,4110141.870341607
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1997,9192866.342538023,9955429.700461928,8428080.6683364
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1998,4777452.97824258,5125641.533159347,4438731.178708096
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1998,4537669.604253012,4868382.356296842,4215948.465176325
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1998,9315122.582495593,9994023.889456192,8654679.64388442
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,1999,4842337.915537614,5182411.615563691,4515779.0006039385
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,1999,4591029.056466445,4913453.526916982,4281417.977425876
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,1999,9433366.97200406,10095865.142480671,8797196.978029814
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2000,4902332.354547546,5280973.69527126,4553907.215699644
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2000,4644675.227082324,5003415.909683593,4314562.641101007
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2000,9547007.58162987,10284389.604954852,8868469.856800651
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2001,4942901.257851047,5325460.463060158,4545900.019929904
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2001,4682343.274196836,5044736.417019142,4306269.389800439
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2001,9625244.532047885,10370196.8800793,8852169.409730343
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2002,4947796.265444701,5355511.781287623,4525533.9000569545
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2002,4686917.20820388,5073135.38792195,4286919.180691156
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2002,9634713.47364858,10428647.169209572,8812453.08074811
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2003,4902948.264240368,5377449.484197478,4462857.316505757
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2003,4644201.403756541,5093661.425164787,4227335.696207353
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2003,9547149.66799691,10471110.909362264,8690193.012713108
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2004,4801975.815661948,5289286.395389854,4318077.813527466
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2004,4547506.03583409,5008992.700429668,4089251.107048848
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2004,9349481.85149604,10298279.095819522,8407328.920576312
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2005,4645150.216219003,5098824.940966921,4224935.756453889
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2005,4396733.939958431,4826146.761321198,3998991.974400548
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2005,9041884.156177435,9924971.70228812,8223927.730854438
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2006,4453953.137256336,4878964.012612645,4035080.567865952
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2006,4213144.911659201,4615177.073140428,3816919.181397517
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2006,8667098.048915537,9494141.085753072,7851999.749263469
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2007,4249304.294923785,4563315.591244679,3920799.0503977
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2007,4017192.4782715966,4314051.3827232085,3706631.335601858
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2007,8266496.773195382,8877366.973967884,7627430.385999558
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2008,4049865.75966478,4337114.043659495,3744946.376198914
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2008,3826487.206238559,4097891.728992602,3538386.26931692
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2008,7876352.965903338,8435005.772652097,7283332.645515834
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2009,3873943.234792713,4136423.555826664,3621084.222719545
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2009,3657825.990117217,3905663.2148729553,3419073.326451486
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2009,7531769.22490993,8042086.770699618,7040157.549171031
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2010,3734077.9637344847,4000312.0896588825,3464382.53659459
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2010,3522360.560421797,3773499.554867589,3267956.516074099
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2010,7256438.524156283,7773811.644526471,6732339.052668688
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2011,3632301.1193077513,3930128.531657472,3346819.956534632
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2011,3422373.009629181,3702987.5468258215,3153391.17300808
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2011,7054674.128936932,7633116.078483294,6500211.129542712
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2012,3569695.807504505,3894754.059354697,3258211.540277097
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2012,3359170.950949016,3665058.706058541,3066056.646937938
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2012,6928866.758453521,7559812.765413237,6324268.187215035
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2013,3544507.48909642,3869425.6699520727,3221837.5430268385
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2013,3331328.896676809,3636705.406183361,3028065.4055606523
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2013,6875836.3857732285,7506131.076135433,6249902.94858749
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2014,3551118.3332624785,3882362.647857648,3213968.8216871545
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2014,3333484.5792070427,3644428.26258426,3016997.604611916
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2014,6884602.912469521,7526790.910441908,6230966.42629907
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2015,3582720.5638218187,3920271.287012125,3246154.171403517
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2015,3358995.382256104,3675467.5436417367,3043446.084504092
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2015,6941715.946077923,7595738.830653862,6289600.25590761
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2016,3633048.4103162503,3957736.212983661,3317948.48443213
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2016,3401625.4412921728,3705630.828859957,3106597.188601369
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2016,7034673.851608424,7663367.041843619,6424545.673033499
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2017,3699044.2746496806,4013243.387448111,3398053.9933674266
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2017,3457948.992600409,3751669.322747084,3176576.572411939
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2017,7156993.26725009,7764912.710195194,6574630.565779366
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2018,3781346.541865714,4063066.998677217,3503374.148339773
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2018,3527753.79531827,3790580.912519017,3268423.380769436
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2018,7309100.337183984,7853647.911196234,6771797.529109209
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2019,3880518.070824677,4147580.513876692,3599241.6201277366
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2019,3610774.031516204,3859272.329054233,3349049.7758067786
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2019,7491292.102340881,8006852.842930925,6948291.395934516
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2020,3994759.590384756,4287893.798830755,3668885.1034342833
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2020,3704428.8370430665,3976258.665677777,3402238.224716462
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2020,7699188.427427822,8264152.464508532,7071123.328150746
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2021,4118953.064488769,4431385.489926183,3790080.3437295407
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2021,3805229.141085232,4093864.8578027138,3501405.319558796
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2021,7924182.205574001,8525250.347728897,7291485.663288336
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2022,4246577.537135894,4606200.036085871,3907340.2732810937
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2022,3908716.761212015,4239727.434409983,3596469.4590819166
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2022,8155294.29834791,8845927.470495855,7503809.73236301
1,All Population,44,Population,20,Vietnam,1,Male,7,10-14 years,1,Number,2023,4373853.893284951,4778720.545379705,3972022.815170786
1,All Population,44,Population,20,Vietnam,2,Female,7,10-14 years,1,Number,2023,4012322.889357461,4383724.352454177,3643706.087857089
1,All Population,44,Population,20,Vietnam,3,Both,7,10-14 years,1,Number,2023,8386176.782642412,9162444.89783388,7615728.903027875
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1990,3557505.603014079,3840823.772068668,3270325.810065198
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1990,3609276.732947664,3896717.93183817,3317917.71330622
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1990,7166782.335961742,7737541.703906837,6588243.523371419
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1991,3602974.876218266,3904400.657220988,3317448.83504315
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1991,3632313.82417589,3936194.108916702,3344462.750506688
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1991,7235288.700394155,7840594.76613769,6661911.585549837
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1992,3651417.4967579897,3956289.114126493,3342367.502379953
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1992,3659719.093730297,3965283.8450112976,3349966.4657860086
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1992,7311136.590488287,7921572.959137791,6692333.968165963
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1993,3706300.052897112,4043838.9827390695,3367903.244948747
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1993,3697383.083991819,4034109.9305974576,3359800.4232444526
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1993,7403683.136888931,8077948.913336527,6727703.668193201
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1994,3773189.8342708647,4169366.868822554,3391112.220473079
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1994,3751532.202577547,4145435.2311352273,3371647.665884638
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1994,7524722.036848412,8314802.09995778,6762759.886357717
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1995,3859958.2270621946,4210928.053617791,3483011.682214411
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1995,3827302.915614819,4175303.531541542,3453545.344869064
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1995,7687261.142677014,8386231.585159332,6936557.027083475
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1996,3963583.259561148,4300735.940753121,3630702.869616058
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1996,3920984.515533038,4254513.63697517,3591681.7687443127
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1996,7884567.775094186,8555249.57772829,7222384.638360372
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1997,4076559.291805605,4414716.578826151,3737416.522810913
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1997,4024416.4265589984,4358248.377288052,3689611.599057909
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1997,8100975.718364603,8772964.956114205,7427028.121868822
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1998,4189236.035418672,4494554.381411949,3892218.864333148
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1998,4127880.519709109,4428727.175777151,3835213.459610999
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1998,8317116.555127781,8923281.5571891,7727432.323944148
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,1999,4295174.361329217,4596821.18209889,4005515.212514756
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,1999,4223168.427201567,4519758.326114537,3938365.2343587177
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,1999,8518342.788530786,9116579.508213423,7943880.446873475
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,2000,4389303.020401324,4728319.525258591,4077340.590332668
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,2000,4303684.574490612,4636088.169245968,3997807.333419131
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,2000,8692987.594891936,9364407.694504555,8075147.923751799
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,2001,4473777.864976707,4820028.946077948,4114455.4229677953
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,2001,4371999.867213334,4710373.770944243,4020851.9747245074
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,2001,8845777.73219004,9530402.717022192,8135307.397692304
1,All Population,44,Population,20,Vietnam,1,Male,8,15-19 years,1,Number,2002,4551756.4387696525,4926836.903861824,4163293.507519384
1,All Population,44,Population,20,Vietnam,2,Female,8,15-19 years,1,Number,2002,4431953.582546192,4797161.878150357,4053715.0491359145
1,All Population,44,Population,20,Vietnam,3,Both,8,15-19 years,1,Number,2002,8983710.021315845,9723998.78201218,8217008.556655299
